,FID,vid,cid,id,source,project,pcode,name,date,visit_onsite,visit_onsite_novisitreason,geom,longitude,latitude,location_origin,province,province_old,territoire,collectivite,groupement,village,workers_numb,access_dry,access_wet,is_3t_mine,is_gold_mine,mineral1,selling_points_mineral1,final_destination_mineral1,mineral2,selling_points_mineral2,final_destination_mineral2,mineral3,selling_points_mineral3,final_destination_mineral3,mercury,presence,interference,armed_group1,type_armed_group1,frequency_armed_group1,taxation_armed_group1,commerce_taxation_armed_group1,entrance_taxation_armed_group1,monopoly_armed_group1,buying_minerals_armed_group1,digging_armed_group1,forced_labour_armed_group1,pillaging_armed_group1,armed_group2,type_armed_group2,frequency_armed_group2,taxation_armed_group2,commerce_taxation_armed_group2,entrance_taxation_armed_group2,monopoly_armed_group2,buying_minerals_armed_group2,digging_armed_group2,forced_labour_armed_group2,pillaging_armed_group2,state_service1,state_service2,state_service3,state_service4,itsci,traceability,qualification,childunder15,childunder15work,women,womenwork
5030,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d1d,5031,43,43,Third-party,BGR,codmine03735,Ruwe Messe cobalt,2020,1,Third-party information,POINT (25.54391 -10.67388167),25.54391,-10.67388167,Approximation,Lualaba,,Mutshatsha,,,Kolwezi ,100,,,0,0,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5031,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d1c,5032,42,42,Third-party,BGR,codmine03736,Ruwe Messe cuivre,2020,1,Third-party information,POINT (25.54238167 -10.67282833),25.54238167,-10.67282833,Approximation,Lualaba,,Mutshatsha,,,Kolwezi ,850,,,0,0,Cuivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d1b,5033,45,45,Third-party,BGR,codmine03440,Ndjukumabwe,2020,1,Third-party information,POINT (25.50034194 -10.67642924),25.50034194,-10.67642924,GPS,Lualaba,Katanga,Mutshatsha,,,,100,,,0,0,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5033,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d1a,5034,47,47,Third-party,BGR,codmine03742,Tshala 52,2020,1,Third-party information,POINT (25.42835044 -10.66286825),25.42835044,-10.66286825,Approximation,Lualaba,,Mutshatsha,,,,80,,,0,0,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d19,5035,48,48,Third-party,BGR,codmine03460,Tilwizembe intermediaire,2020,1,Third-party information,POINT (25.72107333 -10.78864333),25.72107333,-10.78864333,GPS,Lualaba,Katanga,Mutshatsha,,,,45,,,0,0,Cuivre,,,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5035,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d18,5036,46,46,Third-party,BGR,codmine03717,Kansamia,2020,1,Third-party information,POINT (25.66862167 -10.80328833),25.66862167,-10.80328833,Approximation,Lualaba,,Mutshatsha,,,,20,,,0,0,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d17,5037,49,49,Third-party,BGR,codmine03450,Chabara Kansunki,2020,1,Third-party information,POINT (25.858 -10.73674),25.858,-10.73674,GPS,Lualaba,Katanga,Mutshatsha,,,,500,,,0,0,Cuivre,,,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d16,5038,50,50,Third-party,BGR,codmine03451,EMAK-C,2020,1,Third-party information,POINT (25.85608167 -10.74141333),25.85608167,-10.74141333,GPS,Lualaba,Katanga,Mutshatsha,,,,600,,,0,0,Cuivre,,,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d15,5039,51,51,Third-party,BGR,codmine03744,Shabara  Centre,2020,1,Third-party information,POINT (25.856625 -10.73772),25.856625,-10.73772,Approximation,Lualaba,,Mutshatsha,,,,100,,,0,0,Cuivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d14,5040,53,53,Third-party,BGR,codmine03740,Tondo centre,2020,1,Third-party information,POINT (25.67092831 -10.51799224),25.67092831,-10.51799224,Approximation,Lualaba,,Mutshatsha,,,,40,,,0,0,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d13,5041,54,54,Third-party,BGR,codmine03453,Lenge,2020,1,Third-party information,POINT (25.80456833 -10.62435167),25.80456833,-10.62435167,GPS,Lualaba,Katanga,Mutshatsha,,,,700,,,0,0,Cuivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d12,5042,52,52,Third-party,BGR,codmine03738,Semba Kisangala,2020,1,Third-party information,POINT (25.94708667 -10.66474),25.94708667,-10.66474,Approximation,Lualaba,,Mutshatsha,,,,524,,,0,0,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d11,5043,55,55,Third-party,BGR,codmine03445,Mulondo 1,2020,1,Third-party information,POINT (25.84304605 -10.8636547),25.84304605,-10.8636547,GPS,Lualaba,Katanga,Mutshatsha,,,,100,,,0,0,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d10,5044,56,56,Third-party,BGR,codmine03730,Lufungu 1,2020,1,Third-party information,POINT (25.80768483 -10.96365261),25.80768483,-10.96365261,Approximation,Lualaba,,Mutshatsha,,,,50,,,0,0,Cuivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d0f,5045,57,57,Third-party,BGR,codmine03731,Lufungu 2,2020,1,Third-party information,POINT (25.80335325 -10.9633986),25.80335325,-10.9633986,Approximation,Lualaba,,Mutshatsha,,,,26,,,0,0,Cuivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5045,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d0e,5046,59,59,Third-party,BGR,codmine03457,Kimbalasani,2020,1,Third-party information,POINT (26.33572167 -10.71740833),26.33572167,-10.71740833,GPS,Lualaba,Katanga,Lubudi,,,,300,,,0,0,Cuivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d0d,5047,58,58,Third-party,BGR,codmine03715,Kamilombe,2020,1,Third-party information,POINT (25.39161 -10.75370333),25.39161,-10.75370333,Approximation,Lualaba,,Mutshatsha,,,Kolwezi ,100,,,0,0,Cobalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5047,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d0c,5048,60,60,Third-party,BGR,codmine03726,Kobolela,2020,1,Third-party information,POINT (26.48223742 -10.84899595),26.48223742,-10.84899595,Approximation,Lualaba,,Lubudi,,,,180,,,0,0,Cuivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d0b,5049,3695,200,IPIS,IPIS - IOM,codmine03708,Mangalala,2020,1,,POINT (29.14563333333333 0.51311),29.14563333,0.51311,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Baswagha Madiwe,Cantine,60,carmoto,carmoto,0,1,Or,Cantine,Butembo,,,,,,,1,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,0,,0,
5049,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d0a,5050,3696,183,IPIS,IPIS - IOM,codmine00288,Mununze,2020,1,,POINT (29.24183 0.595655),29.24183,0.595655,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Baswagha-Madiwe,Mununze,60,less2h,less2h,0,1,Or,Mununze,Butembo,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Quotidien,0,1,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,0,,0,
5050,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d09,5051,3697,186,IPIS,IPIS - IOM,codmine01721,Cantine,2020,1,,POINT (29.146859 0.5161595),29.146859,0.5161595,GPS (village Kiboto),Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Cantine Mangala,56,less2h,less2h,0,1,Or,Cantine,Butembo,,,,,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,0,,0,
5051,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d08,5052,3698,187,IPIS,IPIS - IOM,codmine01740,Centrale,2020,1,,POINT (29.1942333333 0.5237666667),29.19423333,0.52376667,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Malese Centrale,58,carmoto,carmoto,0,1,Or,Cantine,Butembo,,,,,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,0,,0,
5052,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d07,5053,3699,190,IPIS,IPIS - IOM,codmine01770,Kisitu,2020,1,,POINT (29.2564 0.60695),29.2564,0.60695,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Kisitu,175,less2h,less2h,0,1,Or,"Mununze, Njiapanda Bela",Butembo,,,,,,,1,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,0,,1,"Creuser, Concassage, Transport des minerais"
5053,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d06,5054,3700,188,IPIS,IPIS - IOM,codmine01754,Turura/Mabalako,2020,1,,POINT (29.201284 0.458941),29.201284,0.458941,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Katsero,52,carmoto,carmoto,0,1,Or,Mabalako,Butembo,,,,,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,0,,0,
5054,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d05,5055,3701,195,IPIS,IPIS - IOM,codmine01769,Kikundo,2020,1,,POINT (29.23767 0.61027),29.23767,0.61027,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Mununze,72,less2h,less2h,0,1,Or,"Mununze, Njiapanda Bela",Butembo,,,,,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,1,,0,
5055,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d04,5056,3702,189,IPIS,IPIS - IOM,codmine01665,Alima 1,2020,1,,POINT (29.2413333333 0.61005),29.24133333,0.61005,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Alina,120,less2h,less2h,0,1,Or,"Mununze, Njiapanda Béla",Butembo,,,,,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,0,,0,
5056,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d03,5057,3703,194,IPIS,IPIS - IOM,codmine03529,Kaichokea,2020,1,,POINT (29.228920000000002 0.57634),29.22892,0.57634,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Baswagha-Madiwe,Mununze,15,less2h,less2h,0,1,Or,"Mununze, Ngoyo",Butembo,,,,,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,0,,0,
5057,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d02,5058,3704,199,IPIS,IPIS - IOM,codmine03707,Kithokolo,2020,1,,POINT (29.22592666666667 0.4607933333333333),29.22592667,0.46079333,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Baswagha Madiwe,Mabalako,86,carmoto,carmoto,0,1,Or,Mabalako,Butembo,,,,,,,1,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,INDUSTRIE,Environnement,,,,0,,1,Transport des minerais
5058,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d01,5059,3705,185,IPIS,IPIS - IOM,codmine00291,Turura/Mabalakwa,2020,1,,POINT (29.203468 0.449085),29.203468,0.449085,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Mabalakwa,38,less2h,less2h,0,1,Or,Mabalako,Butembo,,,,,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,,,,Division des mines,SAESSCAM,,,,,,0,,1,Chef de chantier
5059,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6d00,5060,3706,191,IPIS,IPIS - IOM,codmine01776,Tokou,2020,1,,POINT (29.2248333333 0.5221833333),29.22483333,0.52218333,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Mulingo,10,less2h,more2h,0,1,Or,Ngoyo,Butembo,,,,,,,0,1,1,UPLC,Groupe armé local,Une fois par mois,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,0,,0,
5060,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6cff,5061,3707,192,IPIS,IPIS - IOM,codmine03709,Viritsi,2020,1,,POINT (29.22438833333333 0.52258),29.22438833,0.52258,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Baswagha Madiwe,Lamamba,5,less2h,less2h,0,1,Or,Ngoyo,Butembo,,,,,,,0,1,1,UPLC,Groupe armé local,Une fois par mois,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,0,,0,
5061,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6cfe,5062,3708,193,IPIS,IPIS - IOM,codmine01793,Visiki,2020,1,,POINT (29.2213333333 0.4005333333),29.22133333,0.40053333,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Visiki,162,carmoto,carmoto,0,1,Or,Visiki,Butembo,,,,,,,1,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,Environnement,Industrie,,,,0,,1,Concassage
5062,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6cfd,5063,3709,196,IPIS,IPIS - IOM,codmine03704,Kikuka,2020,1,,POINT (29.110513333333333 0.468695),29.11051333,0.468695,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Baswagha Madiwe,Mines,40,less2h,less2h,0,1,Or,"Cantine, Vatican",Butembo,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,UPLC,Groupe armé local,Aléatoire,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,0,,0,
5063,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6cfc,5064,3710,197,IPIS,IPIS - IOM,codmine03705,Mazembe,2020,1,,POINT (29.098378333333336 0.4610833333333333),29.09837833,0.46108333,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Baswagha Madiwe,Kiboto,140,less2h,less2h,0,1,Or,"Kiboto/Vatican, Cantine",Butembo,,,,,,,1,1,1,UPLC,Groupe armé local,Aléatoire,1,0,0,0,0,0,0,0,FARDC,FARDC - Éléments indisciplinés,Aléatoire,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,0,,1,"Concassage, Transport des minerais, Traiter les déchets"
5064,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6cfb,5065,3711,184,IPIS,IPIS - IOM,codmine00290,Kiboto,2020,1,,POINT (29.09466 0.459223),29.09466,0.459223,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Baswagha-Madiwe,Cantine/Aloya,75,less2h,less2h,0,1,Or,"Vatican, Cantine",Butembo,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,1,0,0,0,0,0,0,0,UPLC,Groupe armé local,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,0,,0,
5065,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6cfa,5066,3712,198,IPIS,IPIS - IOM,codmine03706,Kimbimba,2020,1,,POINT (29.09261333333333 0.4540766666666666),29.09261333,0.45407667,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Baswagha Madiwe,Kiboto/Vatican,61,less2h,less2h,0,1,Or,"Vatican, Cantine",Butembo,,,,,,,1,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,0,,0,
